REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2022/05/01 00:05:00,5655.72,314.41,TRADE
QLD1,2022/05/01 00:10:00,5526.44,309.72,TRADE
QLD1,2022/05/01 00:15:00,5539.39,315.84,TRADE
QLD1,2022/05/01 00:20:00,5495.85,325.02,TRADE
QLD1,2022/05/01 00:25:00,5520.57,359.05,TRADE
QLD1,2022/05/01 00:30:00,5456.1,352.20,TRADE
QLD1,2022/05/01 00:35:00,5489.87,352.30,TRADE
QLD1,2022/05/01 00:40:00,5500.45,363.89,TRADE
QLD1,2022/05/01 00:45:00,5433.56,352.20,TRADE
QLD1,2022/05/01 00:50:00,5399.55,325.02,TRADE
QLD1,2022/05/01 00:55:00,5412.41,325.02,TRADE
QLD1,2022/05/01 01:00:00,5396.77,325.02,TRADE
QLD1,2022/05/01 01:05:00,5338.7,310.81,TRADE
QLD1,2022/05/01 01:10:00,5386.13,325.02,TRADE
QLD1,2022/05/01 01:15:00,5335.67,310.78,TRADE
QLD1,2022/05/01 01:20:00,5372.65,313,TRADE
QLD1,2022/05/01 01:25:00,5353.24,311.33,TRADE
QLD1,2022/05/01 01:30:00,5282.62,308.46,TRADE
QLD1,2022/05/01 01:35:00,5323.79,310.72,TRADE
QLD1,2022/05/01 01:40:00,5300.43,310.56,TRADE
QLD1,2022/05/01 01:45:00,5261.08,301.52,TRADE
QLD1,2022/05/01 01:50:00,5201.84,306.04,TRADE
QLD1,2022/05/01 01:55:00,5242.81,312.32,TRADE
QLD1,2022/05/01 02:00:00,5250.69,312.43,TRADE
QLD1,2022/05/01 02:05:00,5208.41,308.23,TRADE
QLD1,2022/05/01 02:10:00,5218.63,308.27,TRADE
QLD1,2022/05/01 02:15:00,5207.47,308.20,TRADE
QLD1,2022/05/01 02:20:00,5232.66,310.32,TRADE
QLD1,2022/05/01 02:25:00,5190.46,308.04,TRADE
QLD1,2022/05/01 02:30:00,5172.15,286.24,TRADE
QLD1,2022/05/01 02:35:00,5168.24,303.98,TRADE
QLD1,2022/05/01 02:40:00,5202.13,286.40,TRADE
QLD1,2022/05/01 02:45:00,5151.78,245.39,TRADE
QLD1,2022/05/01 02:50:00,5138.24,250.53,TRADE
QLD1,2022/05/01 02:55:00,5182.08,252.39,TRADE
QLD1,2022/05/01 03:00:00,5180.99,282.61,TRADE
QLD1,2022/05/01 03:05:00,5197.53,287.05,TRADE
QLD1,2022/05/01 03:10:00,5152.6,280.67,TRADE
QLD1,2022/05/01 03:15:00,5144.25,280.60,TRADE
QLD1,2022/05/01 03:20:00,5164.59,277,TRADE
QLD1,2022/05/01 03:25:00,5201.38,284.60,TRADE
QLD1,2022/05/01 03:30:00,5187.12,284.46,TRADE
QLD1,2022/05/01 03:35:00,5152.8,282.45,TRADE
QLD1,2022/05/01 03:40:00,5152.73,282.44,TRADE
QLD1,2022/05/01 03:45:00,5157.97,282.48,TRADE
QLD1,2022/05/01 03:50:00,5144.5,282.38,TRADE
QLD1,2022/05/01 03:55:00,5169.52,284.33,TRADE
QLD1,2022/05/01 04:00:00,5132.62,282.33,TRADE
QLD1,2022/05/01 04:05:00,5189.58,277,TRADE
QLD1,2022/05/01 04:10:00,5131.96,200.22,TRADE
QLD1,2022/05/01 04:15:00,5136.24,199,TRADE
QLD1,2022/05/01 04:20:00,5144.08,201.91,TRADE
QLD1,2022/05/01 04:25:00,5162,250.72,TRADE
QLD1,2022/05/01 04:30:00,5158.83,232.41,TRADE
QLD1,2022/05/01 04:35:00,5197.43,267.80,TRADE
QLD1,2022/05/01 04:40:00,5200.49,249.53,TRADE
QLD1,2022/05/01 04:45:00,5165.46,201.68,TRADE
QLD1,2022/05/01 04:50:00,5156.45,200.34,TRADE
QLD1,2022/05/01 04:55:00,5122.9,217.71,TRADE
QLD1,2022/05/01 05:00:00,5176.75,236.55,TRADE
QLD1,2022/05/01 05:05:00,5223.72,277,TRADE
QLD1,2022/05/01 05:10:00,5236.88,277,TRADE
QLD1,2022/05/01 05:15:00,5209.41,236.65,TRADE
QLD1,2022/05/01 05:20:00,5247.67,257.62,TRADE
QLD1,2022/05/01 05:25:00,5204.51,254.15,TRADE
QLD1,2022/05/01 05:30:00,5217.7,277,TRADE
QLD1,2022/05/01 05:35:00,5134.85,197.67,TRADE
QLD1,2022/05/01 05:40:00,5190.91,197.84,TRADE
QLD1,2022/05/01 05:45:00,5236.25,197.60,TRADE
QLD1,2022/05/01 05:50:00,5276.68,193.41,TRADE
QLD1,2022/05/01 05:55:00,5271.71,187.65,TRADE
QLD1,2022/05/01 06:00:00,5229.43,185.10,TRADE
QLD1,2022/05/01 06:05:00,5325.71,197.03,TRADE
QLD1,2022/05/01 06:10:00,5284.1,194.37,TRADE
QLD1,2022/05/01 06:15:00,5346.66,197.60,TRADE
QLD1,2022/05/01 06:20:00,5344.42,197.60,TRADE
QLD1,2022/05/01 06:25:00,5338.01,197.60,TRADE
QLD1,2022/05/01 06:30:00,5305.53,189.57,TRADE
QLD1,2022/05/01 06:35:00,5379.01,193.10,TRADE
QLD1,2022/05/01 06:40:00,5355.54,191.63,TRADE
QLD1,2022/05/01 06:45:00,5370.79,192.23,TRADE
QLD1,2022/05/01 06:50:00,5424.83,193.02,TRADE
QLD1,2022/05/01 06:55:00,5389.2,190.41,TRADE
QLD1,2022/05/01 07:00:00,5393.15,178.36,TRADE
QLD1,2022/05/01 07:05:00,5447.23,171.49,TRADE
QLD1,2022/05/01 07:10:00,5412.32,171.23,TRADE
QLD1,2022/05/01 07:15:00,5426.35,157.72,TRADE
QLD1,2022/05/01 07:20:00,5475.54,161.38,TRADE
QLD1,2022/05/01 07:25:00,5474.91,145.41,TRADE
QLD1,2022/05/01 07:30:00,5501.32,124.34,TRADE
QLD1,2022/05/01 07:35:00,5523.24,129.05,TRADE
QLD1,2022/05/01 07:40:00,5480.15,131.70,TRADE
QLD1,2022/05/01 07:45:00,5359.46,118.50,TRADE
QLD1,2022/05/01 07:50:00,5435.32,119.62,TRADE
QLD1,2022/05/01 07:55:00,5331.09,93.20,TRADE
QLD1,2022/05/01 08:00:00,5392.24,92.85,TRADE
QLD1,2022/05/01 08:05:00,5476.28,100.37,TRADE
QLD1,2022/05/01 08:10:00,5535.1,97.36,TRADE
QLD1,2022/05/01 08:15:00,5516.18,96.24,TRADE
QLD1,2022/05/01 08:20:00,5522.28,126.24,TRADE
QLD1,2022/05/01 08:25:00,5526.5,119.54,TRADE
QLD1,2022/05/01 08:30:00,5595.4,119.08,TRADE
QLD1,2022/05/01 08:35:00,5549.97,134.21,TRADE
QLD1,2022/05/01 08:40:00,5547.16,118.23,TRADE
QLD1,2022/05/01 08:45:00,5515.11,117.42,TRADE
QLD1,2022/05/01 08:50:00,5523.61,118.56,TRADE
QLD1,2022/05/01 08:55:00,5514.17,118.50,TRADE
QLD1,2022/05/01 09:00:00,5542.05,133.30,TRADE
QLD1,2022/05/01 09:05:00,5567.86,168.95,TRADE
QLD1,2022/05/01 09:10:00,5492.1,137.57,TRADE
QLD1,2022/05/01 09:15:00,5447.79,165.67,TRADE
QLD1,2022/05/01 09:20:00,5456.56,199.73,TRADE
QLD1,2022/05/01 09:25:00,5407.35,123.43,TRADE
QLD1,2022/05/01 09:30:00,5365.63,123.35,TRADE
QLD1,2022/05/01 09:35:00,5443.84,131.05,TRADE
QLD1,2022/05/01 09:40:00,5418.39,140.15,TRADE
QLD1,2022/05/01 09:45:00,5415.04,125.34,TRADE
QLD1,2022/05/01 09:50:00,5376.15,92.62,TRADE
QLD1,2022/05/01 09:55:00,5263.39,120.02,TRADE
QLD1,2022/05/01 10:00:00,5285.31,115.70,TRADE
QLD1,2022/05/01 10:05:00,5337.52,93.20,TRADE
QLD1,2022/05/01 10:10:00,5386.16,123.58,TRADE
QLD1,2022/05/01 10:15:00,5373.57,101.75,TRADE
QLD1,2022/05/01 10:20:00,5327.24,126.01,TRADE
QLD1,2022/05/01 10:25:00,5420.79,173.33,TRADE
QLD1,2022/05/01 10:30:00,5359.69,125.66,TRADE
QLD1,2022/05/01 10:35:00,5306.84,123.72,TRADE
QLD1,2022/05/01 10:40:00,5305.31,119.27,TRADE
QLD1,2022/05/01 10:45:00,5372.15,101.49,TRADE
QLD1,2022/05/01 10:50:00,5307.27,121.04,TRADE
QLD1,2022/05/01 10:55:00,5219.86,93.20,TRADE
QLD1,2022/05/01 11:00:00,5217.21,93.10,TRADE
QLD1,2022/05/01 11:05:00,5310.19,121.39,TRADE
QLD1,2022/05/01 11:10:00,5329.87,122.67,TRADE
QLD1,2022/05/01 11:15:00,5341.59,122.72,TRADE
QLD1,2022/05/01 11:20:00,5370.29,123.41,TRADE
QLD1,2022/05/01 11:25:00,5362.28,123.58,TRADE
QLD1,2022/05/01 11:30:00,5390.41,122.68,TRADE
QLD1,2022/05/01 11:35:00,5406.67,137.89,TRADE
QLD1,2022/05/01 11:40:00,5463.04,156.04,TRADE
QLD1,2022/05/01 11:45:00,5397.91,123.66,TRADE
QLD1,2022/05/01 11:50:00,5339.42,121.16,TRADE
QLD1,2022/05/01 11:55:00,5312.79,119.10,TRADE
QLD1,2022/05/01 12:00:00,5361.62,119.10,TRADE
QLD1,2022/05/01 12:05:00,5393.57,122.69,TRADE
QLD1,2022/05/01 12:10:00,5398,121.92,TRADE
QLD1,2022/05/01 12:15:00,5403.53,137.10,TRADE
QLD1,2022/05/01 12:20:00,5400.87,123.68,TRADE
QLD1,2022/05/01 12:25:00,5435.86,124.54,TRADE
QLD1,2022/05/01 12:30:00,5384.85,110.54,TRADE
QLD1,2022/05/01 12:35:00,5404.39,121.14,TRADE
QLD1,2022/05/01 12:40:00,5428.6,114.95,TRADE
QLD1,2022/05/01 12:45:00,5507.39,146.26,TRADE
QLD1,2022/05/01 12:50:00,5472.75,123.80,TRADE
QLD1,2022/05/01 12:55:00,5487.1,125.39,TRADE
QLD1,2022/05/01 13:00:00,5465.58,123.01,TRADE
QLD1,2022/05/01 13:05:00,5481.9,137.81,TRADE
QLD1,2022/05/01 13:10:00,5541.51,277,TRADE
QLD1,2022/05/01 13:15:00,5480.83,199.73,TRADE
QLD1,2022/05/01 13:20:00,5638.36,352.20,TRADE
QLD1,2022/05/01 13:25:00,5613.65,123.58,TRADE
QLD1,2022/05/01 13:30:00,5610.11,118.50,TRADE
QLD1,2022/05/01 13:35:00,5616.78,121.74,TRADE
QLD1,2022/05/01 13:40:00,5622.83,124.97,TRADE
QLD1,2022/05/01 13:45:00,5642.24,126.65,TRADE
QLD1,2022/05/01 13:50:00,5658.37,127.60,TRADE
QLD1,2022/05/01 13:55:00,5636.82,126.75,TRADE
QLD1,2022/05/01 14:00:00,5642.86,126.78,TRADE
QLD1,2022/05/01 14:05:00,5536.9,29.62,TRADE
QLD1,2022/05/01 14:10:00,5617.53,93.20,TRADE
QLD1,2022/05/01 14:15:00,5557.14,121.67,TRADE
QLD1,2022/05/01 14:20:00,5643.25,93.10,TRADE
QLD1,2022/05/01 14:25:00,5615.39,101.61,TRADE
QLD1,2022/05/01 14:30:00,5637.29,93.20,TRADE
QLD1,2022/05/01 14:35:00,5608.71,102.27,TRADE
QLD1,2022/05/01 14:40:00,5613.31,86.28,TRADE
QLD1,2022/05/01 14:45:00,5587.26,116.47,TRADE
QLD1,2022/05/01 14:50:00,5643.12,117.99,TRADE
QLD1,2022/05/01 14:55:00,5683.64,131.62,TRADE
QLD1,2022/05/01 15:00:00,5618.81,140.04,TRADE
QLD1,2022/05/01 15:05:00,5644.02,118.90,TRADE
QLD1,2022/05/01 15:10:00,5719.43,119.64,TRADE
QLD1,2022/05/01 15:15:00,5752.26,122.97,TRADE
QLD1,2022/05/01 15:20:00,5793.29,102.53,TRADE
QLD1,2022/05/01 15:25:00,5699.34,119.57,TRADE
QLD1,2022/05/01 15:30:00,5721.85,146.92,TRADE
QLD1,2022/05/01 15:35:00,5709.67,106.71,TRADE
QLD1,2022/05/01 15:40:00,5808.01,122.26,TRADE
QLD1,2022/05/01 15:45:00,5849.71,198.69,TRADE
QLD1,2022/05/01 15:50:00,5880.73,194.96,TRADE
QLD1,2022/05/01 15:55:00,5937.45,178.67,TRADE
QLD1,2022/05/01 16:00:00,5971.51,199.11,TRADE
QLD1,2022/05/01 16:05:00,6034.11,150.73,TRADE
QLD1,2022/05/01 16:10:00,6052.29,197.60,TRADE
QLD1,2022/05/01 16:15:00,6085.3,204.83,TRADE
QLD1,2022/05/01 16:20:00,6092.11,197.60,TRADE
QLD1,2022/05/01 16:25:00,6191.92,208.22,TRADE
QLD1,2022/05/01 16:30:00,6214.95,301.47,TRADE
QLD1,2022/05/01 16:35:00,6346.19,249.34,TRADE
QLD1,2022/05/01 16:40:00,6382.04,302.21,TRADE
QLD1,2022/05/01 16:45:00,6401.52,302.32,TRADE
QLD1,2022/05/01 16:50:00,6440.03,308.34,TRADE
QLD1,2022/05/01 16:55:00,6461.1,308.38,TRADE
QLD1,2022/05/01 17:00:00,6587.17,315.09,TRADE
QLD1,2022/05/01 17:05:00,6637.96,313.32,TRADE
QLD1,2022/05/01 17:10:00,6671.21,311.42,TRADE
QLD1,2022/05/01 17:15:00,6673.72,309.42,TRADE
QLD1,2022/05/01 17:20:00,6700.49,305.55,TRADE
QLD1,2022/05/01 17:25:00,6698.69,305.78,TRADE
QLD1,2022/05/01 17:30:00,6684.33,305.71,TRADE
QLD1,2022/05/01 17:35:00,6794.37,312.07,TRADE
QLD1,2022/05/01 17:40:00,6803.74,308.16,TRADE
QLD1,2022/05/01 17:45:00,6823.26,310.27,TRADE
QLD1,2022/05/01 17:50:00,6879.36,314.62,TRADE
QLD1,2022/05/01 17:55:00,6867.17,314.60,TRADE
QLD1,2022/05/01 18:00:00,6860.99,314.49,TRADE
QLD1,2022/05/01 18:05:00,6919.33,316.81,TRADE
QLD1,2022/05/01 18:10:00,6887.79,314.58,TRADE
QLD1,2022/05/01 18:15:00,6806.95,308.26,TRADE
QLD1,2022/05/01 18:20:00,6836.32,310.22,TRADE
QLD1,2022/05/01 18:25:00,6801.34,308.22,TRADE
QLD1,2022/05/01 18:30:00,6770.81,305.93,TRADE
QLD1,2022/05/01 18:35:00,6828.97,308.20,TRADE
QLD1,2022/05/01 18:40:00,6779.61,304.17,TRADE
QLD1,2022/05/01 18:45:00,6791.96,306.02,TRADE
QLD1,2022/05/01 18:50:00,6705.82,299.74,TRADE
QLD1,2022/05/01 18:55:00,6700.8,303.21,TRADE
QLD1,2022/05/01 19:00:00,6592.96,291,TRADE
QLD1,2022/05/01 19:05:00,6656.91,299.66,TRADE
QLD1,2022/05/01 19:10:00,6574.59,291,TRADE
QLD1,2022/05/01 19:15:00,6549,291,TRADE
QLD1,2022/05/01 19:20:00,6452.65,276.99,TRADE
QLD1,2022/05/01 19:25:00,6463.19,276.99,TRADE
QLD1,2022/05/01 19:30:00,6473.76,289.23,TRADE
QLD1,2022/05/01 19:35:00,6491.4,298.83,TRADE
QLD1,2022/05/01 19:40:00,6524.97,298.38,TRADE
QLD1,2022/05/01 19:45:00,6424.54,276.99,TRADE
QLD1,2022/05/01 19:50:00,6467.76,291.18,TRADE
QLD1,2022/05/01 19:55:00,6412.08,276.99,TRADE
QLD1,2022/05/01 20:00:00,6378.69,276.99,TRADE
QLD1,2022/05/01 20:05:00,6421.34,291.83,TRADE
QLD1,2022/05/01 20:10:00,6409.51,287.02,TRADE
QLD1,2022/05/01 20:15:00,6473.42,291.78,TRADE
QLD1,2022/05/01 20:20:00,6360.73,277.99,TRADE
QLD1,2022/05/01 20:25:00,6402.14,276.99,TRADE
QLD1,2022/05/01 20:30:00,6398.5,272.42,TRADE
QLD1,2022/05/01 20:35:00,6387.7,277.30,TRADE
QLD1,2022/05/01 20:40:00,6354.71,277.11,TRADE
QLD1,2022/05/01 20:45:00,6411.71,290.37,TRADE
QLD1,2022/05/01 20:50:00,6379.87,282.78,TRADE
QLD1,2022/05/01 20:55:00,6320.81,241.31,TRADE
QLD1,2022/05/01 21:00:00,6244.26,221.41,TRADE
QLD1,2022/05/01 21:05:00,6245.67,296.75,TRADE
QLD1,2022/05/01 21:10:00,6258.47,300.68,TRADE
QLD1,2022/05/01 21:15:00,6273.31,298.08,TRADE
QLD1,2022/05/01 21:20:00,6285.63,276.99,TRADE
QLD1,2022/05/01 21:25:00,6206.05,276.99,TRADE
QLD1,2022/05/01 21:30:00,6213.84,277.48,TRADE
QLD1,2022/05/01 21:35:00,6171.24,276.99,TRADE
QLD1,2022/05/01 21:40:00,6167.48,287.78,TRADE
QLD1,2022/05/01 21:45:00,6141.82,280.90,TRADE
QLD1,2022/05/01 21:50:00,6076.86,228.22,TRADE
QLD1,2022/05/01 21:55:00,6052.54,242.18,TRADE
QLD1,2022/05/01 22:00:00,6102.03,235.11,TRADE
QLD1,2022/05/01 22:05:00,6016.42,308.32,TRADE
QLD1,2022/05/01 22:10:00,6085.44,312.64,TRADE
QLD1,2022/05/01 22:15:00,6010.42,251.07,TRADE
QLD1,2022/05/01 22:20:00,6052.87,279.10,TRADE
QLD1,2022/05/01 22:25:00,6065.07,320.74,TRADE
QLD1,2022/05/01 22:30:00,6016.95,284.12,TRADE
QLD1,2022/05/01 22:35:00,5968.5,314.16,TRADE
QLD1,2022/05/01 22:40:00,5994.74,240.42,TRADE
QLD1,2022/05/01 22:45:00,6013.23,299.99,TRADE
QLD1,2022/05/01 22:50:00,5920.16,205.49,TRADE
QLD1,2022/05/01 22:55:00,5884.28,204.02,TRADE
QLD1,2022/05/01 23:00:00,5850.4,219.71,TRADE
QLD1,2022/05/01 23:05:00,5852.92,227.46,TRADE
QLD1,2022/05/01 23:10:00,5781.77,244.45,TRADE
QLD1,2022/05/01 23:15:00,5778.69,220.80,TRADE
QLD1,2022/05/01 23:20:00,5792.19,218.77,TRADE
QLD1,2022/05/01 23:25:00,5726.4,202.40,TRADE
QLD1,2022/05/01 23:30:00,5687.22,206.91,TRADE
QLD1,2022/05/01 23:35:00,5719.15,245.75,TRADE
QLD1,2022/05/01 23:40:00,5625.52,199.73,TRADE
QLD1,2022/05/01 23:45:00,5598.08,203.48,TRADE
QLD1,2022/05/01 23:50:00,5601.95,199.73,TRADE
QLD1,2022/05/01 23:55:00,5501.65,166.48,TRADE
QLD1,2022/05/02 00:00:00,5502.34,167,TRADE
QLD1,2022/05/02 00:05:00,5470.09,205.10,TRADE
QLD1,2022/05/02 00:10:00,5517.5,208.09,TRADE
QLD1,2022/05/02 00:15:00,5458.4,208.13,TRADE
QLD1,2022/05/02 00:20:00,5436.54,208.25,TRADE
QLD1,2022/05/02 00:25:00,5381.17,206.41,TRADE
QLD1,2022/05/02 00:30:00,5387.15,209.08,TRADE
QLD1,2022/05/02 00:35:00,5338.98,221.21,TRADE
QLD1,2022/05/02 00:40:00,5316.01,222.18,TRADE
QLD1,2022/05/02 00:45:00,5367.48,272.59,TRADE
QLD1,2022/05/02 00:50:00,5335.13,270.73,TRADE
QLD1,2022/05/02 00:55:00,5308.48,251.19,TRADE
QLD1,2022/05/02 01:00:00,5276.96,227.64,TRADE
QLD1,2022/05/02 01:05:00,5256.88,242.40,TRADE
QLD1,2022/05/02 01:10:00,5271.98,277,TRADE
QLD1,2022/05/02 01:15:00,5252.74,268.60,TRADE
QLD1,2022/05/02 01:20:00,5222.36,219.27,TRADE
QLD1,2022/05/02 01:25:00,5149.3,179.37,TRADE
QLD1,2022/05/02 01:30:00,5118.46,167.51,TRADE
QLD1,2022/05/02 01:35:00,5195.13,213.85,TRADE
QLD1,2022/05/02 01:40:00,5150.89,185.24,TRADE
QLD1,2022/05/02 01:45:00,5129.8,202.37,TRADE
QLD1,2022/05/02 01:50:00,5172.99,191.53,TRADE
QLD1,2022/05/02 01:55:00,5122.15,172.35,TRADE
QLD1,2022/05/02 02:00:00,5164.78,170.61,TRADE
QLD1,2022/05/02 02:05:00,5105.89,168.76,TRADE
QLD1,2022/05/02 02:10:00,5125.67,168.35,TRADE
QLD1,2022/05/02 02:15:00,5101.49,159.30,TRADE
QLD1,2022/05/02 02:20:00,5095.83,150.73,TRADE
QLD1,2022/05/02 02:25:00,5151.9,150.73,TRADE
QLD1,2022/05/02 02:30:00,5089.42,130.68,TRADE
QLD1,2022/05/02 02:35:00,5084.96,151.16,TRADE
QLD1,2022/05/02 02:40:00,5056.94,128.47,TRADE
QLD1,2022/05/02 02:45:00,5033.96,134.35,TRADE
QLD1,2022/05/02 02:50:00,5026.04,150.71,TRADE
QLD1,2022/05/02 02:55:00,5022.28,132.08,TRADE
QLD1,2022/05/02 03:00:00,5008.2,126.41,TRADE
QLD1,2022/05/02 03:05:00,5060.29,132.79,TRADE
QLD1,2022/05/02 03:10:00,5045.06,127.28,TRADE
QLD1,2022/05/02 03:15:00,5063.52,125.87,TRADE
QLD1,2022/05/02 03:20:00,5045.21,119.20,TRADE
QLD1,2022/05/02 03:25:00,5084.17,128.09,TRADE
QLD1,2022/05/02 03:30:00,5058.07,126.50,TRADE
QLD1,2022/05/02 03:35:00,5010.69,119.20,TRADE
QLD1,2022/05/02 03:40:00,5016.71,119.20,TRADE
QLD1,2022/05/02 03:45:00,5042.38,124.90,TRADE
QLD1,2022/05/02 03:50:00,5021.08,122.20,TRADE
QLD1,2022/05/02 03:55:00,5048.14,124.24,TRADE
QLD1,2022/05/02 04:00:00,5009.55,118.50,TRADE
QLD1,2022/05/02 04:05:00,4991.18,122.62,TRADE
QLD1,2022/05/02 04:10:00,4991.68,119.20,TRADE
QLD1,2022/05/02 04:15:00,5037.42,127.49,TRADE
QLD1,2022/05/02 04:20:00,5035.29,139.05,TRADE
QLD1,2022/05/02 04:25:00,5035.86,124.66,TRADE
QLD1,2022/05/02 04:30:00,5037.22,119.20,TRADE
QLD1,2022/05/02 04:35:00,5069.02,133.54,TRADE
QLD1,2022/05/02 04:40:00,5036.23,118.50,TRADE
QLD1,2022/05/02 04:45:00,5057.19,125.15,TRADE
QLD1,2022/05/02 04:50:00,5067.85,157.51,TRADE
QLD1,2022/05/02 04:55:00,5026.99,152.86,TRADE
QLD1,2022/05/02 05:00:00,5089.5,159.06,TRADE
QLD1,2022/05/02 05:05:00,5051.97,148.58,TRADE
QLD1,2022/05/02 05:10:00,5105.01,194.57,TRADE
QLD1,2022/05/02 05:15:00,5114.44,175.81,TRADE
QLD1,2022/05/02 05:20:00,5147.93,179.05,TRADE
QLD1,2022/05/02 05:25:00,5148.63,182.89,TRADE
QLD1,2022/05/02 05:30:00,5156.22,201.21,TRADE
QLD1,2022/05/02 05:35:00,5176.89,185.09,TRADE
QLD1,2022/05/02 05:40:00,5127.68,199.73,TRADE
QLD1,2022/05/02 05:45:00,5178.73,178.27,TRADE
QLD1,2022/05/02 05:50:00,5227.25,188.03,TRADE
QLD1,2022/05/02 05:55:00,5210.26,197.40,TRADE
QLD1,2022/05/02 06:00:00,5251.68,199.90,TRADE
QLD1,2022/05/02 06:05:00,5258.18,186.86,TRADE
QLD1,2022/05/02 06:10:00,5274.09,206.84,TRADE
QLD1,2022/05/02 06:15:00,5313.31,210.58,TRADE
QLD1,2022/05/02 06:20:00,5297.49,211.13,TRADE
QLD1,2022/05/02 06:25:00,5246.89,243.07,TRADE
QLD1,2022/05/02 06:30:00,5311.16,272.73,TRADE
QLD1,2022/05/02 06:35:00,5325.39,274.56,TRADE
QLD1,2022/05/02 06:40:00,5319.37,272.76,TRADE
QLD1,2022/05/02 06:45:00,5331.67,271.04,TRADE
QLD1,2022/05/02 06:50:00,5353.82,271.10,TRADE
QLD1,2022/05/02 06:55:00,5381.61,253.68,TRADE
QLD1,2022/05/02 07:00:00,5270.01,245.25,TRADE
QLD1,2022/05/02 07:05:00,5374.89,201.94,TRADE
QLD1,2022/05/02 07:10:00,5370.89,244.78,TRADE
QLD1,2022/05/02 07:15:00,5355.52,197.15,TRADE
QLD1,2022/05/02 07:20:00,5324.61,242.74,TRADE
QLD1,2022/05/02 07:25:00,5312.63,199.73,TRADE
QLD1,2022/05/02 07:30:00,5232.89,71.07,TRADE
QLD1,2022/05/02 07:35:00,5233.63,69.74,TRADE
QLD1,2022/05/02 07:40:00,5228.59,65.45,TRADE
QLD1,2022/05/02 07:45:00,5185.92,56.10,TRADE
QLD1,2022/05/02 07:50:00,5246.39,56.20,TRADE
QLD1,2022/05/02 07:55:00,5179.22,35.10,TRADE
QLD1,2022/05/02 08:00:00,5245.08,129.99,TRADE
QLD1,2022/05/02 08:05:00,5190.81,118.50,TRADE
QLD1,2022/05/02 08:10:00,5225.8,75.50,TRADE
QLD1,2022/05/02 08:15:00,5113.95,29.62,TRADE
QLD1,2022/05/02 08:20:00,5118.2,56.20,TRADE
QLD1,2022/05/02 08:25:00,5122.85,58.74,TRADE
QLD1,2022/05/02 08:30:00,5066.86,71.20,TRADE
QLD1,2022/05/02 08:35:00,5030.9,71.20,TRADE
QLD1,2022/05/02 08:40:00,5012.42,71.20,TRADE
QLD1,2022/05/02 08:45:00,4985.3,55.73,TRADE
QLD1,2022/05/02 08:50:00,5030.49,71.20,TRADE
QLD1,2022/05/02 08:55:00,4894.05,35.10,TRADE
QLD1,2022/05/02 09:00:00,4956.45,56.20,TRADE
QLD1,2022/05/02 09:05:00,4977.87,113.77,TRADE
QLD1,2022/05/02 09:10:00,4887.12,93.20,TRADE
QLD1,2022/05/02 09:15:00,4863.05,82.95,TRADE
QLD1,2022/05/02 09:20:00,4801.21,80.89,TRADE
QLD1,2022/05/02 09:25:00,4762.82,80.89,TRADE
QLD1,2022/05/02 09:30:00,4739.79,56.10,TRADE
QLD1,2022/05/02 09:35:00,4690.79,71.10,TRADE
QLD1,2022/05/02 09:40:00,4620.73,56.10,TRADE
QLD1,2022/05/02 09:45:00,4634.75,56.20,TRADE
QLD1,2022/05/02 09:50:00,4613.34,56.20,TRADE
QLD1,2022/05/02 09:55:00,4605.11,70.62,TRADE
QLD1,2022/05/02 10:00:00,4555.78,56.10,TRADE
QLD1,2022/05/02 10:05:00,4572.63,56.20,TRADE
QLD1,2022/05/02 10:10:00,4619.95,56.20,TRADE
QLD1,2022/05/02 10:15:00,4536.69,48.18,TRADE
QLD1,2022/05/02 10:20:00,4521.22,59.74,TRADE
QLD1,2022/05/02 10:25:00,4498.31,56.10,TRADE
QLD1,2022/05/02 10:30:00,4504.02,56.10,TRADE
QLD1,2022/05/02 10:35:00,4494.09,60.13,TRADE
QLD1,2022/05/02 10:40:00,4598.61,62.97,TRADE
QLD1,2022/05/02 10:45:00,4529.63,29.62,TRADE
QLD1,2022/05/02 10:50:00,4538.51,34.29,TRADE
QLD1,2022/05/02 10:55:00,4509.71,34.39,TRADE
QLD1,2022/05/02 11:00:00,4510.9,18.10,TRADE
QLD1,2022/05/02 11:05:00,4502.23,17.18,TRADE
QLD1,2022/05/02 11:10:00,4471.08,73.48,TRADE
QLD1,2022/05/02 11:15:00,4533.96,35.10,TRADE
QLD1,2022/05/02 11:20:00,4500.14,44.67,TRADE
QLD1,2022/05/02 11:25:00,4524.9,35.10,TRADE
QLD1,2022/05/02 11:30:00,4493.5,24.10,TRADE
QLD1,2022/05/02 11:35:00,4494.39,69.21,TRADE
QLD1,2022/05/02 11:40:00,4376.9,71.20,TRADE
QLD1,2022/05/02 11:45:00,4490.19,98.08,TRADE
QLD1,2022/05/02 11:50:00,4442.48,82.41,TRADE
QLD1,2022/05/02 11:55:00,4436.68,71.20,TRADE
QLD1,2022/05/02 12:00:00,4475.06,93.99,TRADE
QLD1,2022/05/02 12:05:00,4447.84,99.18,TRADE
QLD1,2022/05/02 12:10:00,4457.42,83.48,TRADE
QLD1,2022/05/02 12:15:00,4493.16,109.26,TRADE
QLD1,2022/05/02 12:20:00,4539.13,104.17,TRADE
QLD1,2022/05/02 12:25:00,4596.26,82.22,TRADE
